combo_key,coupling_mode,cleavage_form,strain_pct,clearance_time_mean,clearance_time_std,clearance_time_ci95,n_ruptured_mean,lysis_fraction_mean,cascade_count_mean,n_cleared,n_runs
inhibitory_x_linear,inhibitory,linear,25,34.828186390566394,6.969188548639193,5.255133264861637,231.3,0.4626,0.0,10,10
inhibitory_x_linear,inhibitory,linear,30,31.401569754171287,6.280073091443427,4.735504109018677,234.1,0.46820000000000006,0.0,10,10
inhibitory_x_linear,inhibitory,linear,40,45.78365426786503,12.945471762242864,9.761563891161058,234.7,0.4694,0.0,10,10
inhibitory_x_linear,inhibitory,linear,60,58.55472835056713,12.661736661859456,9.547612761265906,230.9,0.46180000000000004,0.0,10,10
inhibitory_x_linear,inhibitory,linear,80,85.33891383212685,23.574725995733143,17.776578424523485,246.8,0.4936,0.0,10,10
inhibitory_x_linear,inhibitory,linear,100,125.85637048378473,29.696812967150905,22.392952722526307,265.3,0.5306,0.0,10,10
neutral_x_constant,neutral,constant,0,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_constant,neutral,constant,5,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_constant,neutral,constant,10,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_constant,neutral,constant,15,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_constant,neutral,constant,20,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_constant,neutral,constant,23,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_constant,neutral,constant,25,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_constant,neutral,constant,30,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_constant,neutral,constant,40,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_constant,neutral,constant,60,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_constant,neutral,constant,80,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_constant,neutral,constant,100,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_exponential,neutral,exponential,0,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
